id,category,description,carbohydrate,kilocalories,protein,fat,carb_percentage,protein_percentage,fat_percentage,original_category,generic_category,nutritional_score
1004,CHEESE,"CHEESE,BLUE",2.3,353,21.4,28.7,2.6054941942792404,24.24242424242424,73.1520815632965,CHEESE,dairy,81.1
1005,CHEESE,"CHEESE,BRICK",2.8,371,23.2,29.7,3.016428763802854,24.9932669000808,71.99030433611635,CHEESE,dairy,85.39999999999999
1006,CHEESE,"CHEESE,BRIE",0.5,334,20.8,27.7,0.5979073243647235,24.872944693572496,74.52914798206277,CHEESE,dairy,76.69999999999999
1007,CHEESE,"CHEESE,CAMEMBERT",0.5,300,19.8,24.3,0.6668889629876624,26.40880293431144,72.92430810270089,CHEESE,dairy,68.9
1008,CHEESE,"CHEESE,CARAWAY",3.1,376,25.2,29.2,3.297872340425532,26.80851063829787,69.8936170212766,CHEESE,dairy,86.69999999999999
1009,CHEESE,"CHEESE,CHEDDAR",1.3,403,24.9,33.1,1.291283834119692,24.73305189967717,73.97566426620314,CHEESE,dairy,92.4
1010,CHEESE,"CHEESE,CHESHIRE",4.8,387,23.4,30.6,4.945904173106645,24.11128284389489,70.94281298299846,CHEESE,dairy,89.39999999999999
1011,CHEESE,"CHEESE,COLBY",2.6,394,23.8,32.1,2.636248415716096,24.131812420785803,73.2319391634981,CHEESE,dairy,90.6
1012,CHEESE,"CHEESE,COTTAGE,CRMD,LRG OR SML CURD",3.4,98,11.1,4.3,14.064115822130304,45.915201654601866,40.02068252326784,CHEESE,dairy,23.100000000000012
1013,CHEESE,"CHEESE,COTTAGE,CRMD,W/FRUIT",4.6,97,10.7,3.9,19.106957424714437,44.44444444444444,36.44859813084113,CHEESE,dairy,23.100000000000012
1014,CHEESE,"CHEESE,COTTAGE,NONFAT,UNCRMD,DRY,LRG OR SML CURD",6.7,72,10.3,0.3,37.9066478076379,58.27439886845828,3.8189533239038185,CHEESE,dairy,17.600000000000016
1015,CHEESE,"CHEESE,COTTAGE,LOWFAT,2% MILKFAT",3.7,86,11.8,2.5,17.514792899408285,55.85798816568048,26.627218934911244,CHEESE,dairy,20.50000000000001
1016,CHEESE,"CHEESE,COTTAGE,LOWFAT,1% MILKFAT",2.7,72,12.4,1.0,15.561959654178676,71.46974063400576,12.96829971181556,CHEESE,dairy,17.10000000000002
1017,CHEESE,"CHEESE,CREAM",4.1,342,5.9,34.2,4.715353651523864,6.785508913168488,88.49913743530765,CHEESE,dairy,78.4
1018,CHEESE,"CHEESE,EDAM",1.4,357,25.0,27.8,1.573917931422147,28.10567734682406,70.32040472175379,CHEESE,dairy,82.0
1019,CHEESE,"CHEESE,FETA",4.1,264,14.2,21.3,6.191015477538694,21.442053605134014,72.36693091732731,CHEESE,dairy,60.9
1020,CHEESE,"CHEESE,FONTINA",1.6,389,25.6,31.1,1.6465140210959608,26.344224337535373,72.00926164136867,CHEESE,dairy,89.39999999999999
1021,CHEESE,"CHEESE,GJETOST",42.6,466,9.7,29.5,35.89635559300611,8.173583315778385,55.93006109121552,CHEESE,dairy,111.29999999999998
1022,CHEESE,"CHEESE,GOUDA",2.2,356,24.9,27.4,2.47887323943662,28.056338028169016,69.46478873239437,CHEESE,dairy,81.89999999999999
1023,CHEESE,"CHEESE,GRUYERE",0.4,413,29.8,32.3,0.3888213851761847,28.96719319562576,70.64398541919805,CHEESE,dairy,94.79999999999998
1024,CHEESE,"CHEESE,LIMBURGER",0.5,327,20.1,27.2,0.6112469437652812,24.572127139364305,74.81662591687042,CHEESE,dairy,75.0
1025,CHEESE,"CHEESE,MONTEREY",0.7,373,24.5,30.3,0.749665327978581,26.23828647925033,73.01204819277109,CHEESE,dairy,85.8
1026,CHEESE,"CHEESE,MOZZARELLA,WHL MILK",2.2,300,22.2,22.4,2.9411764705882355,29.67914438502674,67.37967914438502,CHEESE,dairy,69.19999999999999
1027,CHEESE,"CHEESE,MOZZARELLA,WHL MILK,LO MOIST",2.5,318,21.6,24.6,3.146633102580239,27.186910006293267,69.6664568911265,CHEESE,dairy,73.3
1028,CHEESE,"CHEESE,MOZZARELLA,PART SKIM MILK",2.8,254,24.3,15.9,4.45328031809145,38.64811133200796,56.89860834990059,CHEESE,dairy,58.900000000000006
1029,CHEESE,"CHEESE,MOZZARELLA,PART SKIM MILK,LO MOIST",3.8,302,26.0,20.0,5.080213903743315,34.75935828877005,60.16042780748664,CHEESE,dairy,69.8
1030,CHEESE,"CHEESE,MUENSTER",1.1,368,23.4,30.0,1.1956521739130437,25.43478260869565,73.36956521739131,CHEESE,dairy,84.5
1031,CHEESE,"CHEESE,NEUFCHATEL",3.6,253,9.2,22.8,5.616224648985959,14.352574102964116,80.03120124804992,CHEESE,dairy,58.39999999999999
1032,CHEESE,"CHEESE,PARMESAN,GRATED",4.1,431,38.5,28.6,3.833567087424029,35.99812996727442,60.16830294530154,CHEESE,dairy,99.8
1033,CHEESE,"CHEESE,PARMESAN,HARD",3.2,392,35.8,25.8,3.2972694487377634,36.88820195775373,59.8145285935085,CHEESE,dairy,90.6
1034,CHEESE,"CHEESE,PORT DE SALUT",0.6,352,23.8,28.2,0.6829823562891292,27.091633466135463,72.2253841775754,CHEESE,dairy,80.79999999999998
1035,CHEESE,"CHEESE,PROVOLONE",2.1,351,25.6,26.6,2.398629354654483,29.240434037692747,68.36093660765276,CHEESE,dairy,80.9
1036,CHEESE,"CHEESE,RICOTTA,WHOLE MILK",3.0,174,11.3,13.0,6.888633754305397,25.947187141216997,67.16417910447761,CHEESE,dairy,40.300000000000004
1037,CHEESE,"CHEESE,RICOTTA,PART SKIM MILK",5.1,138,11.4,7.9,14.879649890590809,33.260393873085334,51.859956236323846,CHEESE,dairy,32.30000000000001
1038,CHEESE,"CHEESE,ROMANO",3.6,387,31.8,26.9,3.752931978107897,33.15089913995309,63.09616888193902,CHEESE,dairy,89.19999999999999
1039,CHEESE,"CHEESE,ROQUEFORT",2.0,369,21.5,30.6,2.165674066053059,23.28099621007038,74.55332972387656,CHEESE,dairy,84.69999999999999
1040,CHEESE,"CHEESE,SWISS",5.4,380,26.9,27.8,5.693199789140749,28.36056931997891,65.94623089088034,CHEESE,dairy,87.9
1041,CHEESE,"CHEESE,TILSIT",1.9,340,24.4,26.0,2.240566037735849,28.77358490566038,68.98584905660378,CHEESE,dairy,78.29999999999998
1042,CHEESE,"CHEESE,PAST PROCESS,AMERICAN,W/DI NA PO4",1.6,375,22.1,31.2,1.703940362087327,23.535676251331203,74.76038338658147,CHEESE,dairy,86.1
1043,CHEESE,"CHEESE,PAST PROCESS,PIMENTO",1.7,375,22.1,31.2,1.808510638297872,23.51063829787234,74.68085106382979,CHEESE,dairy,86.19999999999999
1044,CHEESE,"CHEESE,PAST PROCESS,SWISS,W/DI NA PO4",2.1,334,24.7,25.0,2.5285972305839857,29.741119807344973,67.73028296207104,CHEESE,dairy,76.8
1045,CHEESE FD,"CHEESE FD,COLD PK,AMERICAN",8.3,331,19.7,24.5,9.984962406015038,23.69924812030075,66.3157894736842,CHEESE FD,dairy,76.99999999999999
1046,CHEESE FD,"CHEESE FD,PAST PROCESS,AMERICAN,WO/DI NA PO4",7.8,330,18.4,25.2,9.408926417370326,22.19541616405308,68.3956574185766,CHEESE FD,dairy,76.6
1047,CHEESE FD,"CHEESE FD,PAST PROCESS,SWISS",4.5,323,21.9,24.1,5.5813953488372094,27.162790697674417,67.25581395348837,CHEESE FD,dairy,74.6
1048,CHEESE SPRD,"CHEESE SPRD,PAST PROCESS,AMERICAN,WO/DI NA PO4",8.7,290,16.4,21.2,11.950549450549447,22.52747252747253,65.52197802197803,CHEESE SPRD,dairy,67.49999999999999
1049,CREAM,"CREAM,FLUID,HALF AND HALF",4.3,130,3.0,11.5,12.961567445365487,9.04295403165034,77.99547852298419,CREAM,dairy,30.300000000000004
1050,CREAM,"CREAM,FLUID,LT (COFFEE CRM OR TABLE CRM)",3.7,195,2.7,19.3,7.425990968389362,5.418966382338184,87.15504264927245,CREAM,dairy,45.0
1052,CREAM,"CREAM,FLUID,LT WHIPPING",3.0,292,2.2,30.9,4.014720642355303,2.944128471060556,93.04115088658412,CREAM,dairy,66.99999999999999
1053,CREAM,"CREAM,FLUID,HVY WHIPPING",2.8,345,2.0,37.0,3.1800113571834183,2.271436683702442,94.54855195911416,CREAM,dairy,78.79999999999998
1054,CREAM,"CREAM,WHIPPED,CRM TOPPING,PRESSURIZED",12.5,257,3.2,22.2,19.04036557501904,4.874333587204875,76.08530083777609,CREAM,dairy,60.099999999999994
1055,CREAM,"CREAM,SOUR,RED FAT,CULTURED",4.3,135,2.9,12.0,12.573099415204677,8.47953216374269,78.94736842105262,CREAM,dairy,31.200000000000003
1056,CREAM,"CREAM,SOUR,CULTURED",2.9,193,2.1,19.7,5.879371515458693,4.257475924987329,89.86315255955398,CREAM,dairy,44.39999999999999
1058,SOUR DRSNG,"SOUR DRSNG,NON-BUTTERFAT,CULTURED,FILLED CREAM-TYPE",4.7,178,3.2,16.6,10.386740331491714,7.07182320441989,82.5414364640884,SOUR DRSNG,other,41.1
1069,CREAM SUBSTITUTE,"CREAM SUBSTITUTE,POWDERED",54.9,545,4.8,35.5,39.33369156367544,3.4390112842557765,57.22729715206879,CREAM SUBSTITUTE,dairy,130.69999999999996
1070,DESSERT TOPPING,"DESSERT TOPPING,POWDERED",52.5,577,4.9,39.9,35.67181926278241,3.3293697978596914,60.99881093935791,DESSERT TOPPING,dairy,137.19999999999996
1071,DESSERT TOPPING,"DESSERT TOPPING,PDR,1.5 OZ PREP W/1/2 CUP MILK",16.5,188,3.6,12.4,34.375,7.5,58.12500000000001,DESSERT TOPPING,dairy,44.9
1072,DESSERT TOPPING,"DESSERT TOPPING,PRESSURIZED",16.1,264,1.0,22.3,23.93162393162393,1.4864362690449646,74.5819397993311,DESSERT TOPPING,dairy,61.699999999999996
1073,DESSERT TOPPING,"DESSERT TOPPING,SEMI SOLID,FRZ",23.1,318,1.2,25.3,28.43951985226224,1.4773776546629729,70.08310249307479,DESSERT TOPPING,dairy,74.89999999999999
1074,SOUR CRM,"SOUR CRM,IMITN,CULTURED",6.6,208,2.4,19.5,12.4822695035461,4.539007092198581,82.97872340425532,SOUR CRM,dairy,47.99999999999999
1077,MILK,"MILK,WHL,3.25% MILKFAT",4.5,60,3.2,3.2,30.2013422818792,21.47651006711409,48.32214765100672,MILK,dairy,14.100000000000016
1078,MILK,"MILK,PRODUCER,FLUID,3.7% MILKFAT",4.7,64,3.3,3.7,28.79019908116385,20.214395099540575,50.99540581929556,MILK,dairy,15.400000000000013
1079,MILK,"MILK,RED FAT,FLUID,2%MILKFAT,W/ADDED VIT A",4.7,50,3.3,2.0,37.6,26.4,36.0,MILK,dairy,12.000000000000014
1080,MILK,"MILK,RED FAT,FLUID,2% MILKFAT,W/ NONFAT MILK SOL&VIT A",5.0,51,3.5,1.9,39.13894324853229,27.39726027397261,33.46379647749511,MILK,dairy,12.300000000000011
1081,MILK,"MILK,RED FAT,FLUID,2% MILKFAT,PROT FORT,W/ VIT A",5.5,56,4.0,2.0,39.285714285714285,28.57142857142857,32.142857142857146,MILK,dairy,13.500000000000014
1082,MILK,"MILK,LOWFAT,FLUID,1% MILKFAT,W/ VIT A",5.0,42,3.4,1.0,46.948356807511736,31.92488262910798,21.12676056338028,MILK,dairy,10.400000000000013
1083,MILK,"MILK,LOWFAT,FLUID,1% MILKFAT,W/ NONFAT MILK SOL&VIT A",5.0,43,3.5,1.0,46.51162790697674,32.55813953488372,20.930232558139537,MILK,dairy,10.500000000000014
1084,MILK,"MILK,LOWFAT,FLUID,1% MILKFAT,PROT FORT,W/ VIT A",5.5,48,3.9,1.2,45.45454545454546,32.231404958677686,22.314049586776857,MILK,dairy,11.800000000000011
1085,MILK,"MILK,NONFAT,FLUID,W/ VIT A (FAT FREE OR SKIM)",5.0,34,3.4,0.1,57.971014492753625,39.42028985507246,2.608695652173913,MILK,dairy,8.600000000000016
1086,MILK,"MILK,NONFAT,FLUID,W/ NONFAT MILK SOL&VIT A (FAT FREE/SKIM)",5.0,37,3.6,0.2,55.24861878453039,39.77900552486188,4.972375690607735,MILK,dairy,9.000000000000007
1087,MILK,"MILK,NONFAT,FLUID,PROT FORT,W/ VIT A (FAT FREE/SKIM)",5.6,41,4.0,0.2,55.72139303482587,39.800995024875625,4.477611940298508,MILK,dairy,10.000000000000014
1088,MILK,"MILK,BTTRMLK,FLUID,CULTURED,LOWFAT",4.8,40,3.3,0.9,47.407407407407405,32.59259259259259,20.0,MILK,dairy,9.900000000000013
1089,MILK,"MILK,LOW SODIUM,FLUID",4.5,61,3.1,3.5,29.079159935379646,20.032310177705977,50.88852988691438,MILK,dairy,14.600000000000009
1090,MILK,"MILK,DRY,WHOLE",38.4,496,26.3,26.7,30.775395712282105,21.07794029252655,48.14666399519134,MILK,dairy,118.09999999999997
1091,MILK,"MILK,DRY,NONFAT,REG,WO/ VIT A",52.0,362,36.2,0.8,57.77777777777777,40.22222222222223,2.0,MILK,dairy,89.80000000000001
1092,MILK,"MILK,DRY,NONFAT,INST,W/ VIT A",52.2,358,35.1,0.7,58.73417721518987,39.49367088607595,1.772151898734177,MILK,dairy,88.7
1093,MILK,"MILK,DRY,NONFAT,CA RED",51.8,354,35.5,0.2,59.03133903133902,40.45584045584046,0.5128205128205128,MILK,dairy,87.69999999999999
1094,MILK,"MILK,BUTTERMILK,DRIED",49.0,387,34.3,5.8,50.8562532433835,35.59937727036845,13.544369486248051,MILK,dairy,94.89999999999999
1095,MILK,"MILK,CND,COND,SWTND",54.4,321,7.9,8.7,66.44274809160305,9.64885496183206,23.908396946564885,MILK,dairy,79.69999999999999
1096,MILK,"MILK,CND,EVAP,WO/ VIT A",10.0,134,6.8,7.6,29.49852507374631,20.058997050147493,50.4424778761062,MILK,dairy,32.00000000000001
1097,MILK,"MILK,CND,EVAP,NONFAT",11.3,78,7.5,0.2,58.70129870129871,38.961038961038966,2.3376623376623376,MILK,dairy,19.20000000000001
1102,MILK,"MILK,CHOC,FLUID,COMM,",10.3,83,3.2,3.4,48.699763593380624,15.13002364066194,36.17021276595745,MILK,dairy,20.30000000000001
1103,MILK,"MILK,CHOC,FLUID,COMM,RED FAT",12.1,76,3.0,1.9,62.45161290322581,15.483870967741936,22.064516129032256,MILK,dairy,18.90000000000001
1104,MILK,"MILK,CHOC,FLUID,COMM,LOWFAT",10.4,63,3.2,1.0,65.61514195583595,20.18927444794953,14.195583596214508,MILK,dairy,15.600000000000016
1105,MILK,"MILK,CHOC BEV,HOT COCOA,HOMEMADE",10.6,77,3.5,2.3,54.99351491569391,18.158236057068745,26.848249027237355,MILK,dairy,18.700000000000006
1106,MILK,"MILK,GOAT,FLUID",4.5,69,3.6,4.1,25.974025974025977,20.77922077922078,53.24675324675325,MILK,dairy,16.30000000000001
1107,MILK,"MILK,HUMAN,MATURE,FLUID",6.9,70,1.0,4.4,38.764044943820224,5.617977528089887,55.61797752808989,MILK,dairy,16.700000000000014
1108,MILK,"MILK,INDIAN BUFFALO,FLUID",5.2,97,3.8,6.9,21.20285423037717,15.494393476044852,63.30275229357799,MILK,dairy,22.800000000000008
1109,MILK,"MILK,SHEEP,FLUID",5.4,108,6.0,7.0,19.88950276243094,22.099447513812155,58.01104972375691,MILK,dairy,25.40000000000001
1110,MILK SHAKES,"MILK SHAKES,THICK CHOC",21.1,119,3.0,2.7,69.92543496271747,9.942004971002486,20.132560066280032,MILK SHAKES,dairy,29.500000000000007
1111,MILK SHAKES,"MILK SHAKES,THICK VANILLA",17.8,112,3.9,3.0,62.56590509666081,13.708260105448156,23.72583479789104,MILK SHAKES,dairy,27.70000000000001
1112,WHEY,"WHEY,ACID,FLUID",5.1,24,0.8,0.1,83.26530612244899,13.061224489795922,3.673469387755103,WHEY,dairy,6.1000000000000085
1113,WHEY,"WHEY,ACID,DRIED",73.5,339,11.7,0.5,85.14335360556038,13.553431798436142,1.3032145960034751,WHEY,dairy,86.19999999999999
1114,WHEY,"WHEY,SWEET,FLUID",5.1,27,0.8,0.4,75.0,11.764705882352942,13.23529411764706,WHEY,dairy,6.70000000000001
1115,WHEY,"WHEY,SWEET,DRIED",74.5,353,12.9,1.1,82.89290681502086,14.35326842837274,2.753824756606398,WHEY,dairy,89.6
1116,YOGURT,"YOGURT,PLN,WHL MILK,8 GRAMS PROT PER 8 OZ",4.7,61,3.5,3.2,30.519480519480524,22.72727272727273,46.75324675324676,YOGURT,dairy,14.600000000000016
1117,YOGURT,"YOGURT,PLN,LOFAT,12 GRAMS PROT PER 8 OZ",7.0,63,5.2,1.6,44.30379746835443,32.911392405063296,22.78481012658228,YOGURT,dairy,15.400000000000013
1118,YOGURT,"YOGURT,PLN,SKIM MILK,13 GRAMS PROT PER 8 OZ",7.7,56,5.7,0.2,55.5956678700361,41.15523465703971,3.249097472924188,YOGURT,dairy,13.800000000000011
1119,YOGURT,"YOGURT,VANILLA,LOFAT,11 GRAMS PROT PER 8 OZ",13.8,85,4.9,1.2,64.48598130841121,22.897196261682243,12.61682242990654,YOGURT,dairy,21.100000000000012
1120,YOGURT,"YOGURT,FRUIT,LOFAT,9 GRAMS PROT PER 8 OZ",18.6,99,4.0,1.1,74.17746759720836,15.95214356929212,9.8703888334995,YOGURT,dairy,24.800000000000008
1121,YOGURT,"YOGURT,FRUIT,LOFAT,10 GRAMS PROT PER 8 OZ",19.1,102,4.4,1.1,73.53224254090472,16.939364773820984,9.5283926852743,YOGURT,dairy,25.70000000000001
1122,YOGURT,"YOGURT,FRUIT,LOFAT,11 GRAMS PROT PER 8 OZ",18.6,105,4.9,1.4,69.79362101313322,18.386491557223263,11.819887429643527,YOGURT,dairy,26.300000000000008
1123,EGG,"EGG,WHOLE,RAW,FRESH",0.8,143,12.6,9.9,2.242466713384723,35.318850735809384,62.43868255080588,EGG,eggs,33.20000000000001
1124,EGG,"EGG,WHITE,RAW,FRESH",0.7,48,10.9,0.2,5.809128630705394,90.45643153526972,3.7344398340248968,EGG,eggs,12.000000000000014
1125,EGG,"EGG,YOLK,RAW,FRSH",3.6,317,15.9,26.5,4.549763033175355,20.09478672985782,75.35545023696683,EGG,eggs,72.5
1126,EGG,"EGG,YOLK,RAW,FROZEN",1.1,303,15.5,25.6,1.482479784366577,20.889487870619945,77.62803234501348,EGG,eggs,67.8
1127,EGG,"EGG,YOLK,RAW,FRZ,SUGARED",10.8,307,13.8,22.8,14.229249011857709,18.181818181818183,67.58893280632411,EGG,eggs,70.19999999999999
1128,EGG,"EGG,WHL,CKD,FRIED",0.9,196,13.6,15.3,1.839550332141032,27.797649463464484,70.36280020439449,EGG,eggs,45.1
1130,EGG,"EGG,WHOLE,COOKED,OMELET",0.7,157,10.6,12.0,1.827676240208877,27.676240208877285,70.49608355091385,EGG,eggs,35.300000000000004
1131,EGG,"EGG,WHL,CKD,POACHED",0.8,142,12.5,9.9,2.2487702037948,35.13703443429374,62.61419536191145,EGG,eggs,33.10000000000001
1132,EGG,"EGG,WHL,CKD,SCRMBLD",2.2,167,11.1,12.2,5.39877300613497,27.23926380368098,67.36196319018404,EGG,eggs,37.7
1133,EGG,"EGG,WHOLE,DRIED",5.0,594,47.4,41.0,3.456619426201176,32.76875216038714,63.77462841341168,EGG,eggs,134.39999999999998
1134,EGG,"EGG,WHL,DRIED,STABILIZED,GLUCOSE RED",2.4,615,48.2,44.0,1.6042780748663104,32.219251336898395,66.17647058823529,EGG,eggs,138.59999999999997
1135,EGG,"EGG,WHITE,DRIED,FLAKES,GLUCOSE RED",4.2,351,76.9,0.0,5.178791615289765,94.82120838471025,0.0,EGG,eggs,81.10000000000002
1137,EGG,"EGG,YOLK,DRIED",3.6,666,34.2,55.8,2.203856749311295,20.936639118457304,76.85950413223141,EGG,eggs,149.39999999999998
1138,EGG,"EGG,DUCK,WHOLE,FRESH,RAW",1.4,185,12.8,13.8,3.0939226519337013,28.28729281767956,68.61878453038675,EGG,eggs,41.800000000000004
1139,EGG,"EGG,GOOSE,WHOLE,FRESH,RAW",1.4,185,13.9,13.3,3.0956329463792147,30.735212824765064,66.16915422885572,EGG,eggs,41.900000000000006
1140,EGG,"EGG,QUAIL,WHOLE,FRESH,RAW",0.4,158,13.1,11.1,1.039636127355426,34.048083170890195,64.91228070175438,EGG,eggs,35.7
1141,EGG,"EGG,TURKEY,WHL,FRSH,RAW",1.1,171,13.7,11.9,2.6458208057727,32.952495490078164,64.40168370414912,EGG,eggs,38.60000000000001
1142,EGG SUBSTITUTE,"EGG SUBSTITUTE,FROZEN",3.2,160,11.3,11.1,8.106396453451554,28.6257124762508,63.26789107029766,EGG SUBSTITUTE,eggs,36.7
1143,EGG SUBSTITUTE,"EGG SUBSTITUTE,LIQUID",0.6,84,12.0,3.3,2.9962546816479403,59.925093632958806,37.07865168539326,EGG SUBSTITUTE,eggs,19.200000000000017
1144,EGG SUBSTITUTE,"EGG SUBSTITUTE,POWDER",21.8,444,55.5,13.0,20.459877991553263,52.08822149225716,27.451900516189585,EGG SUBSTITUTE,eggs,103.3
1146,CHEESE,"CHEESE,PARMESAN,SHREDDED",3.4,415,37.9,27.3,3.3098077391092726,36.89462156242394,59.79557069846678,CHEESE,dairy,95.89999999999999
1149,CHEESE FD,"CHEESE FD,PAST PROCESS,AMERICAN,W/DI NA PO4",7.3,328,19.6,24.6,8.875379939209726,23.82978723404256,67.29483282674772,CHEESE FD,dairy,76.1
1151,MILK,"MILK,NONFAT,FLUID,WO/ VIT A (FAT FREE OR SKIM)",4.8,35,3.4,0.2,55.4913294797688,39.306358381502896,5.202312138728325,MILK,dairy,8.600000000000016
1156,CHEESE,"CHEESE,GOAT,HARD TYPE",2.2,452,30.5,35.6,1.950354609929078,27.03900709219858,71.01063829787235,CHEESE,dairy,103.9
1157,CHEESE,"CHEESE,GOAT,SEMISOFT TYPE",2.5,364,21.6,29.8,2.7427317608337902,23.69720241360395,73.56006582556225,CHEESE,dairy,83.69999999999999
1159,CHEESE,"CHEESE,GOAT,SOFT TYPE",0.9,268,18.5,21.1,1.3457943925233644,27.66355140186916,70.99065420560748,CHEESE,dairy,61.599999999999994
1160,EGG,"EGG,YOLK,RAW,FRZ,SALTED",1.6,274,14.0,23.0,2.3756495916852267,20.78693392724573,76.83741648106906,EGG,eggs,61.6
1161,CHEESE SUB,"CHEESE SUB,MOZZARELLA",23.7,248,11.5,12.2,37.829209896249,18.35594573024741,43.81484437350359,CHEESE SUB,dairy,59.599999999999994
1164,CHEESE SAU,"CHEESE SAU,PREP FROM RECIPE",5.5,197,10.3,14.9,11.150532184490624,20.8819057273188,67.96756208819058,CHEESE SAU,dairy,45.6
1165,CHEESE,"CHEESE,MEXICAN,QUESO ANEJO",4.6,373,21.4,30.0,4.919786096256685,22.88770053475936,72.19251336898395,CHEESE,dairy,86.0
1166,CHEESE,"CHEESE,MEXICAN,QUESO ASADERO",2.9,356,22.6,28.3,3.2520325203252027,25.34342584805158,71.4045416316232,CHEESE,dairy,82.1
1167,CHEESE,"CHEESE,MEXICAN,QUESO CHIHUAHUA",5.6,374,21.6,29.7,5.955862802446157,22.97261366657804,71.0715235309758,CHEESE,dairy,86.6
1168,CHEESE,"CHEESE,LOFAT,CHEDDAR OR COLBY",1.9,173,24.4,7.0,4.5184304399524375,58.02615933412604,37.455410225921526,CHEESE,dairy,40.30000000000001
1169,CHEESE,"CHEESE,LOW-SODIUM,CHEDDAR OR COLBY",1.9,398,24.4,32.6,1.90667335674862,24.485699949824383,73.607626693427,CHEESE,dairy,91.49999999999999
1171,EGG,"EGG,WHOLE,RAW,FROZEN",1.1,148,11.9,10.2,3.05980528511822,33.101529902642554,63.83866481223921,EGG,eggs,33.400000000000006
1172,EGG,"EGG,WHITE,RAW,FROZEN",1.1,47,9.8,0.0,10.091743119266056,89.90825688073394,0.0,EGG,eggs,10.90000000000002
1178,SOUR CREAM,"SOUR CREAM,REDUCED FAT",7.0,181,7.0,14.1,15.308911973756151,15.308911973756151,69.3821760524877,SOUR CREAM,dairy,42.2
1179,SOUR CREAM,"SOUR CREAM,LIGHT",7.1,136,3.5,10.6,20.60957910014514,10.159651669085632,69.23076923076923,SOUR CREAM,dairy,31.800000000000004
1180,SOUR CREAM,"SOUR CREAM,FAT FREE",15.6,74,3.1,0.0,83.42245989304813,16.577540106951876,0.0,SOUR CREAM,dairy,18.700000000000006
1182,USDA COMMODITY,"USDA COMMODITY,CHS,CHEDDAR,RED FAT",2.0,282,27.2,18.3,2.841918294849023,38.65008880994672,58.50799289520426,USDA COMMODITY,other,65.80000000000001
1184,YOGURT,"YOGURT,VAN OR LEM FLAV,NONFAT MILK,SWTND W/LOW-CALORIE SWTNR",7.5,47,3.9,0.2,63.29113924050633,32.91139240506329,3.79746835443038,YOGURT,dairy,11.800000000000011
1185,PARMESAN CHS TOPPING,"PARMESAN CHS TOPPING,FAT FREE",40.0,370,40.0,5.0,43.83561643835616,43.83561643835616,12.32876712328767,PARMESAN CHS TOPPING,dairy,90.0
1186,CHEESE,"CHEESE,CREAM,FAT FREE",7.7,105,15.7,1.0,30.01949317738792,61.20857699805068,8.771929824561404,CHEESE,dairy,25.400000000000016
1187,YOGURT,"YOGURT,CHOC,NONFAT MILK",23.5,108,3.5,0.0,87.03703703703704,12.962962962962962,0.0,YOGURT,dairy,27.00000000000001
1199,CREAM,"CREAM,HALF & HALF,FAT FREE",9.0,59,2.6,1.4,61.01694915254237,17.627118644067796,21.35593220338983,CREAM,dairy,14.400000000000013
1204,CHEESE,"CHEESE,PARMESAN,DRY GRATED,RED FAT",1.4,265,20.0,20.0,2.108433734939759,30.12048192771084,67.7710843373494,CHEESE,dairy,61.4
1205,CREAM SUB,"CREAM SUB,FLAV,LIQ",35.1,251,0.7,13.5,53.04117869285984,1.057801284472988,45.90102002266716,CREAM SUB,dairy,62.79999999999999
1206,CREAM SUB,"CREAM SUB,FLAV,POWDERED",75.4,495,0.0,21.5,60.916986467380326,0.0,39.08301353261968,CREAM SUB,dairy,118.39999999999998
1208,CHEESE,"CHEESE,PROVOLONE,RED FAT",3.5,274,24.7,17.6,5.162241887905605,36.4306784660767,58.4070796460177,CHEESE,dairy,63.400000000000006
1209,CHEESE,"CHEESE,MEXICAN,BLEND,RED FAT",3.4,282,24.7,19.4,4.738675958188153,34.42508710801393,60.83623693379791,CHEESE,dairy,66.9
1210,EGG MIX,"EGG MIX,USDA CMDTY",24.0,549,35.6,34.5,17.489524503552563,25.942794680269632,56.56768081617781,EGG MIX,eggs,128.6
2008,CHERVIL,"CHERVIL,DRIED",49.1,237,23.2,3.9,60.56120875732347,28.615479494295403,10.823311748381128,CHERVIL,herbsSpices,80.1
2011,CLOVES,"CLOVES,GROUND",61.2,323,6.0,20.1,54.43629086057371,5.33689126084056,40.22681787858572,CLOVES,herbsSpices,107.4
2012,CORIANDER LEAF,"CORIANDER LEAF,DRIED",52.1,279,21.9,4.8,61.43867924528303,25.825471698113205,12.735849056603774,CORIANDER LEAF,herbsSpices,83.6
2017,DILL WEED,"DILL WEED,DRIED",55.8,253,20.0,4.4,65.11085180863476,23.337222870478413,11.551925320886816,DILL WEED,herbsSpices,84.6
2021,GINGER,"GINGER,GROUND",70.8,347,9.1,6.0,75.80299785867238,9.74304068522484,14.453961456102784,GINGER,herbsSpices,91.89999999999998
2022,MACE,"MACE,GROUND",50.5,475,6.7,32.4,38.81629515757111,5.14988470407379,56.033820138355104,MACE,herbsSpices,121.99999999999997
2023,MARJORAM,"MARJORAM,DRIED",60.6,271,12.7,7.0,68.05165637282427,14.261650758001124,17.68669286917462,MARJORAM,herbsSpices,87.3
2024,MUSTARD SEED,"MUSTARD SEED,YELLOW",34.9,469,24.9,28.8,28.009630818619584,19.98394863563403,52.00642054574639,MUSTARD SEED,herbsSpices,117.39999999999998
