id,category,description,carbohydrate,kilocalories,protein,fat,fiber,sugar,carb_percentage,protein_percentage,fat_percentage,generic_category,nutritional_score
9001,ACEROLA,"ACEROLA,(WEST INDIAN CHERRY),RAW",7.7,32,0.4,0.3,1.100000024,0.0,87.74928774928775,4.5584045584045585,7.692307692307692,fruits,76.86597449475839
9002,ACEROLA JUICE,"ACEROLA JUICE,RAW",4.8,23,0.4,0.3,0.300000012,4.5,81.70212765957446,6.808510638297872,11.489361702127658,fruits,75.25150102421476
12058,ACORNS,"ACORNS,RAW",40.8,387,6.2,23.9,0.0,0.0,40.48623170429174,6.152319523691392,53.361448772016864,nutsAndSeeds,44.430472448551754
12059,ACORNS,"ACORNS,DRIED",53.7,509,8.1,31.4,0.0,0.0,40.54360135900341,6.115515288788222,53.34088335220838,nutsAndSeeds,33.63215999163123
11001,ALFALFA SEEDS,"ALFALFA SEEDS,SPROUTED,RAW",2.1,23,4.0,0.7,1.899999976,0.180000007,27.36156351791531,52.11726384364821,20.52117263843648,vegetables,79.69738771956706
12206,ALMONDS,"ALMONDS,HONEY RSTD,UNBLANCHED",27.9,594,18.2,49.9,13.69999981,0.0,17.61641673243883,11.49171270718232,70.89187056037885,nutsAndSeeds,36.04170066448701
12062,ALMONDS,"ALMONDS,BLANCHED",19.9,581,21.9,50.6,10.39999962,4.960000038,12.785094763893348,14.070028911018309,73.14487632508833,nutsAndSeeds,34.573259838526255
12063,ALMONDS,"ALMONDS,DRY RSTD,WO/SALT",19.3,597,22.1,52.8,11.80000019,4.900000095,12.047440699126094,13.795255930087396,74.15730337078652,nutsAndSeeds,33.77007991996332
9016,APPLE JUC,"APPLE JUC,CND OR BTLD,UNSWTND,WO/ ADDED VIT C",11.3,46,0.1,0.1,0.200000003,9.619999886,97.20430107526884,0.8602150537634409,1.935483870967742,fruits,71.14635748595316
9018,APPLE JUC,"APPLE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O WO/ VIT C",11.5,47,0.1,0.1,0.100000001,10.93000031,97.25158562367864,0.8456659619450317,1.9027484143763216,fruits,70.46892749286164
9017,APPLE JUC,"APPLE JUC,FRZ CONC,UNSWTND,UNDIL,WO/ VIT C",41.0,166,0.5,0.4,0.400000006,38.83000183,96.69811320754718,1.179245283018868,2.1226415094339623,fruits,49.81340207462564
9015,APPLES,"APPLES,FRZ,UNSWTND,HTD",12.0,47,0.3,0.3,1.899999976,0.0,92.48554913294797,2.312138728323699,5.202312138728322,fruits,76.11958472202946
9014,APPLES,"APPLES,FRZ,UNSWTND,UNHTD",12.3,48,0.3,0.3,1.899999976,0.0,92.6553672316384,2.259887005649717,5.084745762711863,fruits,76.03845540229302
9010,APPLES,"APPLES,DEHYD (LO MOIST),SULFURED,STWD",19.9,74,0.3,0.1,2.599999905,0.0,97.42962056303548,1.4687882496940023,1.1015911872705018,fruits,74.43209482543
9013,APPLES,"APPLES,DRIED,SULFURED,STWD,W/ SUGAR",20.7,83,0.2,0.1,1.899999976,0.0,97.98816568047336,0.9467455621301776,1.0650887573964496,fruits,73.19892921151752
9003,APPLES,"APPLES,RAW,WITH SKIN",13.8,52,0.3,0.2,2.400000095,10.39000034,94.84536082474226,2.061855670103093,3.092783505154639,fruits,71.84812597722102
9004,APPLES,"APPLES,RAW,WITHOUT SKIN",12.8,48,0.3,0.1,1.299999952,10.10000038,96.06003752345217,2.2514071294559095,1.688555347091932,fruits,71.60068144298705
9005,APPLES,"APPLES,RAW,WO/SKN,CKD,BLD",13.6,53,0.3,0.4,2.400000095,11.01000023,91.89189189189187,2.0270270270270268,6.081081081081081,fruits,71.46681821908086
9006,APPLES,"APPLES,RAW,WO/ SKN,CKD,MICROWAVE",14.4,56,0.3,0.4,2.799999952,11.60999966,92.3076923076923,1.923076923076923,5.769230769230769,fruits,71.23965626222544
9012,APPLES,"APPLES,DRIED,SULFURED,STWD,WO/ SUGAR",15.3,57,0.2,0.1,2.0,13.31999969,97.2972972972973,1.2718600953895072,1.4308426073131957,fruits,69.96998242733437
9008,APPLES,"APPLES,CND,SWTND,SLICED,DRND,HTD",16.8,67,0.2,0.4,2.0,14.84000015,93.85474860335196,1.11731843575419,5.027932960893855,fruits,68.46908982561274
9007,APPLES,"APPLES,CND,SWTND,SLICED,DRND,UNHTD",16.7,67,0.2,0.5,1.700000048,15.0,92.6490984743412,1.1095700416088767,6.241331484049931,fruits,68.18513729853584
9011,APPLES,"APPLES,DRIED,SULFURED,UNCKD",65.9,243,0.9,0.3,8.699999809,57.18999863,97.66580214894404,1.3338273434605408,1.0003705075954057,fruits,41.724810067111605
9402,APPLESAUCE,"APPLESAUCE,CND,SWTND,W/SALT",19.9,76,0.2,0.2,1.200000048,0.0,96.83698296836984,0.9732360097323602,2.1897810218978107,fruits,73.2881715099581
9019,APPLESAUCE,"APPLESAUCE,CND,UNSWTND,WO/ADDED VIT C (INCLUDES USDA COMMOD)",11.3,42,0.2,0.1,1.100000024,9.390000343,96.37526652452028,1.705756929637527,1.9189765458422177,fruits,72.19698200478932
9020,APPLESAUCE,"APPLESAUCE,CND,SWTND,WO/ SALT (INCLUDES USDA COMMODITY)",17.5,68,0.2,0.2,1.200000048,14.67000008,96.41873278236916,1.1019283746556476,2.4793388429752072,fruits,67.98637043272983
9036,APRICOT NECTAR,"APRICOT NECTAR,CND,WO/ VIT C",14.4,56,0.4,0.1,0.600000024,13.78999996,95.84026622296172,2.6622296173044924,1.497504159733777,fruits,69.049164554378
9023,APRICOTS,"APRICOTS,CND,H2O PK,WO/SKN,SOL&LIQUIDS",5.5,22,0.7,0.0,1.100000024,0.0,88.70967741935483,11.29032258064516,0.0,fruits,77.89631685541121
9025,APRICOTS,"APRICOTS,CND,EX LT SYRUP PK,W/SKN,SOL&LIQUIDS",12.5,49,0.6,0.1,1.600000024,0.0,93.80863039399624,4.50281425891182,1.6885553470919326,fruits,75.95732611371024
9022,APRICOTS,"APRICOTS,CND,H2O PK,W/SKN,SOL&LIQUIDS",6.4,27,0.7,0.2,1.600000024,4.789999962,84.76821192052981,9.271523178807946,5.960264900662252,fruits,75.82346275155967
9028,APRICOTS,"APRICOTS,CND,HVY SYRUP PK,WO/SKN,SOL&LIQUIDS",21.4,83,0.5,0.1,1.600000024,0.0,96.7231638418079,2.2598870056497176,1.016949152542373,fruits,73.15025165082932
9021,APRICOTS,"APRICOTS,RAW",11.1,48,1.4,0.4,2.0,9.239999771,82.83582089552239,10.44776119402985,6.7164179104477615,fruits,72.866299109068
9034,APRICOTS,"APRICOTS,DRIED,SULFURED,STWD,W/ SUGAR",29.3,113,1.2,0.1,4.099999905,0.0,95.3620829943043,3.905614320585842,0.7323026851098454,fruits,72.67970151912284
9035,APRICOTS,"APRICOTS,FROZEN,SWEETENED",25.1,98,0.7,0.1,2.200000048,0.0,96.44572526416908,2.6897214217098937,0.8645533141210373,fruits,72.42008778877816
9029,APRICOTS,"APRICOTS,CND,EX HVY SYRUP PK,WO/SKN,SOL&LIQUIDS",24.9,96,0.6,0.0,1.600000024,0.0,97.6470588235294,2.3529411764705883,0.0,fruits,72.16858688201836
9024,APRICOTS,"APRICOTS,CND,JUC PK,W/SKN,SOL&LIQUIDS",12.3,48,0.6,0.0,1.600000024,10.73999977,95.34883720930232,4.651162790697675,0.0,fruits,71.70614985281935
9031,APRICOTS,"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,STWD",32.6,126,1.9,0.2,0.0,0.0,93.27610872675253,5.436337625178826,1.2875536480686696,fruits,69.28038308382418
9026,APRICOTS,"APRICOTS,CND,LT SYRUP PK,W/SKN,SOL&LIQUIDS",16.5,63,0.5,0.1,1.600000024,14.89000034,95.7910014513788,2.9027576197387517,1.306240928882438,fruits,68.73276005326017
9357,APRICOTS,"APRICOTS,CND,HVY SYRUP,DRND",21.3,83,0.6,0.1,2.700000048,18.64999962,96.27118644067797,2.7118644067796605,1.0169491525423728,fruits,66.34755836065112
9033,APRICOTS,"APRICOTS,DRIED,SULFURED,STWD,WO/ SUGAR",22.1,85,1.2,0.2,2.599999905,19.56999969,93.05263157894736,5.052631578947368,1.8947368421052633,fruits,66.0149280285245
9027,APRICOTS,"APRICOTS,CND,HVY SYRUP PK,W/SKN,SOL&LIQUIDS",21.5,83,0.5,0.1,1.600000024,19.87000084,96.7379077615298,2.249718785151856,1.0123734533183353,fruits,65.09005339427057
9032,APRICOTS,"APRICOTS,DRIED,SULFURED,UNCKD",62.6,241,3.4,0.5,7.300000191,53.43999863,93.2588454376164,5.065176908752328,1.675977653631285,fruits,43.667857522730614
9039,AVOCADOS,"AVOCADOS,RAW,FLORIDA",7.8,120,2.2,10.1,5.599999905,2.420000076,23.834988540870896,6.722689075630253,69.44232238349886,fruits,70.15657964449032
9037,AVOCADOS,"AVOCADOS,RAW,ALL COMM VAR",8.5,160,2.0,14.7,6.699999809,0.660000026,19.506597819850835,4.589787722317843,75.90361445783132,fruits,67.12234304432238
9038,AVOCADOS,"AVOCADOS,RAW,CALIFORNIA",8.6,167,2.0,15.4,6.800000191,0.300000012,19.005524861878452,4.41988950276243,76.57458563535911,fruits,66.59500271964575
18007,BAGELS,"BAGELS,OAT BRAN",53.3,255,10.7,1.2,3.599999905,1.629999995,79.91004497751123,16.04197901049475,4.0479760119940025,bakedGoods,64.5302613536254
18406,BAGELS,"BAGELS,PLN,ENR,WO/CA PROP (INCL ONION,POPPY,SESAME)",53.4,275,10.5,1.6,2.299999952,0.0,79.11111111111111,15.555555555555555,5.333333333333334,bakedGoods,62.53042365059848
18003,BAGELS,"BAGELS,EGG",53.0,278,10.6,2.1,2.299999952,0.0,77.57043541895354,15.514087083790706,6.915477497255764,bakedGoods,62.21401930362635
18005,BAGELS,"BAGELS,CINNAMON-RAISIN",55.2,273,9.8,1.7,2.299999952,5.980000019,80.20341445695604,14.239011986923355,5.5575735561205954,bakedGoods,59.901833683430446
18002,BAGELS,"BAGELS,PLN,TSTD,ENR W/CA PROP (INCLUDES ONION,POPPY,SESAME)",57.1,288,11.1,1.7,2.599999905,5.820000172,79.27802846233945,15.411315515446026,5.310656022214507,bakedGoods,59.57731631191612
18006,BAGELS,"BAGELS,CINNAMON-RAISIN,TSTD",59.3,294,10.6,1.8,2.5,6.429999828,80.18931710615281,14.33400946585531,5.476673427991887,bakedGoods,58.510465958582614
9040,BANANAS,"BANANAS,RAW",22.8,89,1.1,0.3,2.599999905,12.22999954,92.77721261444556,4.476093591047812,2.746693794506612,fruits,68.59484045699037
7001,BARBECUE LOAF,"BARBECUE LOAF,PORK,BEEF",6.4,173,15.8,8.9,0.0,0.0,15.156897572528122,37.4185908821788,47.42451154529307,meats,70.11601507710952
16035,BEANS,"BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,RAW",58.3,329,25.3,0.5,24.89999962,0.0,68.81085866037179,29.8613160224255,1.3278253172027148,vegetables,80.28963152542634
16030,BEANS,"BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,RAW",59.8,330,24.4,0.2,24.89999962,0.0,70.64382752510338,28.82457176609569,0.5316007088009451,vegetables,79.84342026687591
16036,BEANS,"BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,CKD,BLD,WO/SALT",21.9,123,9.5,0.2,9.300000191,0.0,68.75981161695447,29.82731554160126,1.4128728414442702,vegetables,79.25928953537223
16031,BEANS,"BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,CKD,BLD,WO/SALT",22.4,124,9.1,0.1,9.300000191,0.0,70.6067769897557,28.684003152088255,0.7092198581560284,vegetables,79.00778864418926
11050,BEANS,"BEANS,SHELLIE,CND,SOL & LIQUIDS",6.2,30,1.8,0.2,3.400000095,0.629999995,73.37278106508876,21.301775147928996,5.325443786982249,vegetables,78.97128039002877
11054,BEANS,"BEANS,SNAP,GRN VAR,CND,REG PK,SOL&LIQUIDS",3.5,15,0.8,0.1,1.5,0.0,77.34806629834256,17.679558011049725,4.972375690607735,vegetables,78.74817469706703
11731,BEANS,"BEANS,SNAP,GRN,FRZ,CKD,BLD,DRND,W/SALT",5.9,26,1.5,0.2,3.0,1.230000019,75.1592356687898,19.108280254777068,5.732484076433121,vegetables,78.64676303968919
11058,BEANS,"BEANS,SNAP,CND,ALL STYLES,SEASONED,SOL&LIQUIDS",3.5,16,0.8,0.2,1.5,0.0,73.68421052631578,16.842105263157894,9.473684210526317,vegetables,78.64270658140966
11052,BEANS,"BEANS,SNAP,GREEN,RAW",7.1,31,1.8,0.1,3.400000095,1.399999976,77.80821917808218,19.726027397260275,2.4657534246575343,vegetables,78.60214199293524
11730,BEANS,"BEANS,SNAP,YEL,FRZ,ALL STYLES,UNPREP",7.6,33,1.8,0.2,2.799999952,0.0,77.15736040609137,18.274111675126907,4.568527918781727,vegetables,78.59402895841414
16021,BEANS,"BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CND",15.1,83,5.5,0.3,6.300000191,0.0,70.97532314923617,25.851938895417153,3.1727379553466504,vegetables,78.58591618155975
11056,BEANS,"BEANS,SNAP,GRN,CND,REG PK,DRND SOL",4.4,23,1.2,0.1,2.299999952,0.779999971,75.53648068669528,20.600858369098713,3.862660944206008,vegetables,78.49667378649416
16020,BEANS,"BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CKD,BLD,WO/SALT",24.5,136,9.3,0.5,10.0,0.0,70.15032211882605,26.628489620615607,3.2211882605583395,vegetables,78.48856087391043
11061,BEANS,"BEANS,SNAP,GRN,FRZ,CKD,BLD,DRND WO/SALT",6.5,28,1.5,0.2,3.0,1.230000019,76.92307692307693,17.751479289940832,5.325443786982249,vegetables,78.48450440021631
11729,BEANS,"BEANS,SNAP,GRN,CND,NO SALT,DRND SOL",4.5,20,1.1,0.1,1.899999976,0.769999981,77.25321888412017,18.884120171673825,3.862660944206009,vegetables,78.43582680821218
16019,BEANS,"BEANS,CRANBERRY (ROMAN),MATURE SEEDS,RAW",60.0,335,23.0,1.2,24.70000076,0.0,70.01166861143524,26.837806301050176,3.150525087514585,vegetables,78.38309325151934
11626,BEANS,"BEANS,MUNG,MATURE SEEDS,SPROUTED,CND,DRND SOL",2.1,12,1.4,0.1,0.800000012,1.340000033,56.375838926174495,37.58389261744966,6.0402684563758395,vegetables,78.28573756897138
11029,BEANS,"BEANS,KIDNEY,MATURE SEEDS,SPROUTED,RAW",4.1,29,4.2,0.5,0.0,0.0,43.50132625994694,44.562334217506624,11.93633952254642,vegetables,78.19649532285922
16027,BEANS,"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,RAW",60.0,333,23.6,0.8,24.89999962,2.230000019,70.25761124121782,27.63466042154567,2.107728337236534,vegetables,78.15998687463744
11030,BEANS,"BEANS,KIDNEY,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT",4.7,33,4.8,0.6,0.0,0.0,43.31797235023041,44.23963133640553,12.442396313364052,vegetables,78.13970479904371
12077,BEECHNUTS,"BEECHNUTS,DRIED",33.5,576,6.2,50.0,0.0,0.0,22.01051248357425,4.073587385019711,73.91590013140605,nutsAndSeeds,22.7446052830006
13438,BEEF,"BEEF,RND,TOP RND,LN,0""FAT,SEL,CKD,BRSD",0.0,190,36.1,4.0,0.0,0.0,0.0,80.04434589800444,19.955654101995567,meats,79.81096878561443
13350,BEEF,"BEEF,CURED,DRIED",2.8,153,31.1,1.9,0.0,2.700000048,7.334643091028161,81.46692861820564,11.198428290766207,meats,79.7947429021961
13000,BEEF,"BEEF,GRASS-FED,STRIP STEAKS,LN,RAW",0.0,117,23.1,2.7,0.0,0.0,0.0,79.17737789203085,20.822622107969153,meats,79.72172653390435
23635,BEEF,"BEEF,RND,EYE OF RND,LN,1/8"" FAT,SEL,RAW",0.0,119,22.3,2.6,0.0,0.0,0.0,79.21847246891652,20.781527531083483,meats,79.19438595561748
13420,BEEF,"BEEF,RND,EYE OF RND,LN,0""FAT,SEL,CKD,RSTD",0.0,163,29.9,3.9,0.0,0.0,0.0,77.31092436974791,22.689075630252105,meats,79.00778852022366
23033,BEEF,"BF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0"" FAT,SE,CKD,GRILLED",0.0,160,29.2,3.9,0.0,0.0,0.0,76.89269256089533,23.107307439104673,meats,78.91043333653992
13434,BEEF,"BEEF,RND,TOP RND,LN,0""FAT,ALL GRDS,CKD,BRSD",0.0,199,36.1,5.0,0.0,0.0,0.0,76.24076029567054,23.75923970432946,meats,78.83741694877713
23597,BEEF,"BEEF,RND,EYE OF RND,LN,1/8"" FAT,ALL GRDS,RAW",0.0,124,22.6,3.0,0.0,0.0,0.0,77.00170357751279,22.998296422487225,meats,78.83741694877712
23591,BEEF,"BEEF,RND,EYE OF RND RST,LN,1/8"" FAT,SEL,CKD,RSTD",0.0,163,29.6,4.1,0.0,0.0,0.0,76.23953638119768,23.760463618802316,meats,78.81307815285619
13426,BEEF,"BEEF,RND,TIP RND,LN,0"" FAT,SEL,CKD,RSTD",0.0,149,27.4,4.4,0.0,0.0,0.0,73.45844504021449,26.541554959785525,meats,78.80496522088255
13418,BEEF,"BEEF,RND,EYE OF RND,LN,0""FAT,ALL GRDS,CKD,RSTD",0.0,162,29.3,4.1,0.0,0.0,0.0,76.05451005840364,23.945489941596364,meats,78.74817469706704
13493,BEEF,"BEEF,RND,TOP RND,LN,0"" FAT,SEL,CKD,BRLD",0.0,176,31.7,4.5,0.0,0.0,0.0,75.79199043634189,24.2080095636581,meats,78.68327124127788
23636,BEEF,"BEEF,RND,TOP RND,LN,1/8"" FAT,SEL,RAW",0.0,129,23.1,3.4,0.0,0.0,0.0,75.1219512195122,24.8780487804878,meats,78.5778031256205
23616,BEEF,"BEEF,RND,EYE OF RND,LN,1/8"" FAT,CHOIC,RAW",0.0,128,22.9,3.4,0.0,0.0,0.0,74.95908346972176,25.040916530278235,meats,78.56157726167322
23631,BEEF,"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,SEL,RAW",0.0,125,22.3,3.3,0.0,0.0,0.0,75.02102607232969,24.97897392767031,meats,78.53723846575228
13969,BEEF,"BEEF,RND,TOP RND,LN & FAT,0"" FAT,SEL,CKD,BRLD",0.0,177,31.6,4.6,0.0,0.0,0.0,75.32777115613825,24.67222884386174,meats,78.52912553377864
23592,BEEF,"BEEF,RND,TOP RND,LN,1/8"" FAT,SEL,CKD,BRLD",0.0,177,31.6,4.7,0.0,0.0,0.0,74.92590397154713,25.074096028452875,meats,78.50478673785771
23032,BEEF,"BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT 0"" FAT,SEL,RAW",0.0,124,22.0,3.2,0.0,0.0,0.0,75.34246575342466,24.657534246575345,meats,78.49667380588406
13328,BEEF,"BEEF,VAR MEATS&BY-PRODUCTS,LUNGS,RAW",0.0,92,16.2,2.5,0.0,0.0,0.0,74.22680412371135,25.773195876288664,meats,78.43988328206855
13432,BEEF,"BEEF,RND,TOP RND,LN&FAT,0""FAT,SEL,CKD,BRSD",0.0,200,35.6,5.3,0.0,0.0,0.0,74.9079431877959,25.0920568122041,meats,78.43988328206855
7003,BEERWURST,"BEERWURST,BEER SALAMI,PORK",2.1,238,14.2,18.8,0.0,0.0,3.583617747440273,24.232081911262792,72.18430034129693,meats,61.65422702859854
7002,BEERWURST,"BEERWURST,BEER SALAMI,PORK & BF",3.8,277,14.0,22.5,0.899999976,0.0,5.5535257581293385,20.460358056265985,73.98611618560467,meats,58.07642401264459
9042,BLACKBERRIES,"BLACKBERRIES,RAW",9.6,43,1.4,0.5,5.300000191,4.880000114,79.17525773195877,11.54639175257732,9.278350515463918,fruits,77.15804010795465
35015,BLACKBERRIES,"BLACKBERRIES,WILD,RAW (ALASKA NATIVE)",9.8,52,0.8,1.1,3.200000048,3.650000095,74.95219885277247,6.118546845124283,18.92925430210325,fruits,75.1257505634521
9048,BLACKBERRIES,"BLACKBERRIES,FRZ,UNSWTND",15.7,64,1.2,0.4,5.0,10.67000008,88.20224719101125,6.7415730337078665,5.0561797752809,fruits,72.83790372181545
9046,BLACKBERRIES,"BLACKBERRIES,CND,HVY SYRUP,SOL&LIQUIDS",23.1,92,1.3,0.1,3.400000095,19.70000076,93.80710659898476,5.279187817258882,0.913705583756345,fruits,65.98653245589145
9043,BLACKBERRY JUC,"BLACKBERRY JUC,CND",7.8,38,0.3,0.6,0.100000001,7.699999809,82.53968253968254,3.1746031746031744,14.285714285714285,fruits,72.48499129154118
9053,BLUEBERRIES,"BLUEBERRIES,WILD,FRZ",13.8,51,0.0,0.2,4.400000095,0.0,96.84210526315788,0.0,3.1578947368421053,fruits,77.295959935443
35017,BLUEBERRIES,"BLUEBERRIES,WILD,FRZ (ALASKA NATIVE)",10.4,44,0.7,0.0,0.0,0.0,93.6936936936937,6.306306306306306,0.0,fruits,75.39753379195194
35155,BLUEBERRIES,"BLUEBERRIES,WILD,RAW (ALASKA NATIVE)",12.3,61,1.2,0.8,2.599999905,6.460000038,80.3921568627451,7.84313725490196,11.76470588235294,fruits,73.13402569423234
9054,BLUEBERRIES,"BLUEBERRIES,FRZ,UNSWTND",12.2,51,0.4,0.6,2.700000048,8.449999809,87.45519713261649,2.8673835125448033,9.67741935483871,fruits,72.86224265882026
9050,BLUEBERRIES,"BLUEBERRIES,RAW",14.5,57,0.7,0.3,2.400000095,9.960000038,91.33858267716536,4.409448818897638,4.251968503937007,fruits,71.78727910992396
9352,BLUEBERRIES,"BLUEBERRIES,CND,LT SYRUP,DRND",22.7,88,1.0,0.4,2.599999905,17.45000076,92.27642276422765,4.065040650406504,3.6585365853658542,fruits,66.485477648954
9055,BLUEBERRIES,"BLUEBERRIES,FRZ,SWTND",21.9,81,0.4,0.1,2.200000048,19.71999931,97.2253052164262,1.7758046614872367,0.9988901220865706,fruits,65.65390280265498
9353,BLUEBERRIES,"BLUEBERRIES,WILD,CND,HVY SYRUP,DRND",28.3,107,0.6,0.3,4.900000095,19.28000069,95.68892645815724,2.0287404902789516,2.2823330515638207,fruits,65.524095361789
9052,BLUEBERRIES,"BLUEBERRIES,CND,HVY SYRUP,SOL&LIQUIDS",22.1,88,0.7,0.3,1.600000024,20.45999908,94.1427050053248,2.981895633652822,2.875399361022364,fruits,64.49375360814574
42161,BOLOGNA,"BOLOGNA,BEEF,LOW FAT",5.2,204,11.8,14.8,0.0,0.0,10.337972166998012,23.45924453280318,66.2027833001988,meats,64.21791353227013
7010,BOLOGNA,"BOLOGNA,PORK",0.7,247,15.3,19.9,0.0,0.0,1.1517893870835048,25.174825174825177,73.67338543809132,meats,61.19178990610082
42129,BOLOGNA,"BOLOGNA,BF&PORK,LOFAT",2.6,230,11.5,19.3,0.0,0.0,4.519774011299435,19.991308126901345,75.48891786179922,meats,60.867272627155046
7959,BOLOGNA,"BOLOGNA,CHICK,PORK,BF",5.6,272,11.3,22.7,0.0,0.0,8.238322912835601,16.623758734828982,75.13791835233542,meats,56.534966953229
7008,BOLOGNA,"BOLOGNA,BF & PORK",5.5,308,15.2,24.6,0.0,4.420000076,7.232084155161078,19.986850756081527,72.7810650887574,meats,53.257342405047574
7952,BOLOGNA,"BOLOGNA,CHICK,TURKEY,PORK",5.7,298,9.9,26.2,0.0,0.0,7.645875251509055,13.279678068410464,79.07444668008048,meats,52.89226049706272
7007,BOLOGNA,"BOLOGNA,BF",4.0,311,10.3,28.2,0.0,0.0,5.144694533762058,13.247588424437302,81.60771704180064,meats,51.54551378943778
7960,BOLOGNA,"BOLOGNA,CHICK,PORK",4.2,336,10.3,30.6,0.0,0.0,5.0389922015596875,12.35752849430114,82.60347930413917,meats,48.93314969392432
9057,BOYSENBERRIES,"BOYSENBERRIES,FRZ,UNSWTND",12.2,50,1.1,0.3,5.300000191,6.889999866,87.29874776386404,7.8711985688729875,4.83005366726297,fruits,75.67743012336493
9056,BOYSENBERRIES,"BOYSENBERRIES,CND,HVY SYRUP",22.3,88,1.0,0.1,2.599999905,0.0,94.79277364505845,4.2507970244420825,0.9564293304994684,fruits,73.63702749201286
18055,BREAD,"BREAD,RED-CAL,WHEAT",43.6,198,9.1,2.3,12.0,3.069999933,75.33477321814254,15.723542116630668,8.941684665226783,bakedGoods,72.97582362499747
18053,BREAD,"BREAD,REDUCED-CALORIE,RYE",40.5,203,9.1,2.9,12.0,2.289999962,72.16035634743875,16.21380846325167,11.625835189309576,bakedGoods,72.74054858599804
18049,BREAD,"BREAD,RED-CAL,OAT BRAN",41.3,201,8.0,3.2,12.0,3.519999981,73.09734513274336,14.15929203539823,12.743362831858407,bakedGoods,71.79539200336119
18050,BREAD,"BREAD,RED-CAL,OAT BRAN,TSTD",49.2,239,9.5,3.8,14.30000019,4.199999809,73.15985130111524,14.12639405204461,12.713754646840147,bakedGoods,70.51354894461318
18057,BREAD,"BREAD,RED-CAL,WHITE",44.3,207,8.7,2.5,9.699999809,4.760000229,75.56503198294241,14.84008528784648,9.594882729211088,bakedGoods,69.82394930919968
18021,BREAD,"BREAD,BOSTON BROWN,CANNED",43.3,195,5.2,1.5,4.699999809,2.420000076,83.46987951807229,10.024096385542167,6.506024096385541,bakedGoods,67.04121370430362
18075,BREAD,"BREAD,WHOLE-WHEAT,COMM. PREPARED",41.3,247,12.9,3.4,6.800000191,5.570000172,66.77445432497979,20.856911883589333,12.36863379143088,bakedGoods,66.19341252204691
18044,BREAD,"BREAD,PUMPERNICKEL",47.5,250,8.7,3.1,6.5,0.529999971,75.18796992481202,13.77127028096557,11.040759794222398,bakedGoods,65.82833054080228
18042,BREAD,"BREAD,PITA,WHOLE-WHEAT",55.0,266,9.8,2.6,7.400000095,0.819999993,77.8485491861288,13.871196036801134,8.280254777070066,bakedGoods,65.653902556103
18043,BREAD,"BREAD,PROT (INCL GLUTEN)",43.8,245,12.1,2.2,3.0,1.440000057,71.98027937551356,19.884963023829087,8.134757600657354,bakedGoods,65.4673050330895
18035,BREAD,"BREAD,MULTI-GRAIN (INCLUDES WHOLE-GRAIN)",43.3,265,13.4,4.2,7.400000095,6.389999866,65.4572940287226,20.256991685563115,14.28571428571429,bakedGoods,64.83855294426886
18045,BREAD,"BREAD,PUMPERNICKEL,TSTD",52.2,275,9.5,3.4,7.099999905,0.579999983,75.2703677000721,13.6986301369863,11.0310021629416,bakedGoods,64.48564023263812
18051,BREAD,"BREAD,RED-CAL,OATMEAL",43.3,210,7.6,3.5,0.0,0.0,73.67077839217355,12.930667800935773,13.398553806890684,bakedGoods,64.43696269555853
18025,BREAD,"BREAD,CRACKED-WHEAT",49.5,260,8.7,3.9,5.5,0.0,73.90817469204927,12.989921612541991,13.101903695408732,bakedGoods,64.38828510371668
18076,BREAD,"BREAD, WHOLE-WHEAT, COMMER PREP, TOASTED",51.2,306,16.3,4.1,9.199999809,5.769999981,66.73183447376996,21.24470511567286,12.023460410557185,bakedGoods,64.36800265752426
18383,BREAD,"BREAD,PROT,TSTD (INCL GLUTEN)",48.1,270,13.2,2.4,3.299999952,1.440000057,72.11394302848576,19.790104947526235,8.095952023988005,bakedGoods,64.1205582943109
18036,BREAD,"BREAD,MULTI-GRAIN,TSTD (INCLUDES WHOLE-GRAIN)",47.1,288,14.5,4.6,8.100000381,6.940000057,65.46212647671994,20.152883947185547,14.384989576094508,bakedGoods,63.641895586301715
18059,BREAD,"BREAD,RICE BRAN",43.5,243,8.9,4.6,4.900000095,4.670000076,69.32270916334662,14.183266932270916,16.49402390438247,bakedGoods,63.41067683172168
18037,BREAD,"BREAD,OAT BRAN",39.8,236,10.4,4.4,4.5,7.699999809,66.22296173044924,17.304492512479204,16.47254575707155,bakedGoods,63.268700568832266
18060,BREAD,"BREAD,RYE",48.3,258,8.5,3.3,5.800000191,3.849999905,75.20435967302453,13.23472168158817,11.56091864538731,bakedGoods,63.23219245997439
